FECHA,PLAZO,VALOR
2013-03-08,168,3.852775
2013-03-08,196,3.852081
2013-03-08,224,3.851386
2013-03-08,252,3.850691
2013-03-08,280,3.849997
2013-03-08,308,3.849302
2013-03-08,336,3.848608
2013-03-08,672,3.840272
2013-03-08,1008,3.831936
2013-03-08,1344,3.823601
2013-03-08,1680,3.815265
2013-03-08,2016,3.806929
2013-03-08,2352,3.798594
2013-03-08,2688,3.790258
2013-03-08,3024,3.781923
2013-03-08,3360,3.773587
2013-03-11,28,3.856249
2013-03-11,56,3.855554
2013-03-11,84,3.854859
2013-03-11,112,3.854165
2013-03-11,140,3.85347
2013-03-11,168,3.852775
2013-03-11,196,3.852081
2013-03-11,224,3.851386
2013-03-11,252,3.850691
2013-03-11,280,3.849997
2013-03-11,308,3.849302
2013-03-11,336,3.848608
2013-03-11,672,3.840272
2013-03-11,1008,3.831936
2013-03-11,1344,3.823601
2013-03-11,1680,3.815265
2013-03-11,2016,3.806929
2013-03-11,2352,3.798594
2013-03-11,2688,3.790258
2013-03-11,3024,3.781923
2013-03-11,3360,3.773587
2013-03-12,28,3.856249
2013-03-12,56,3.855554
2013-03-12,84,3.854859
2013-03-12,112,3.854165
2013-03-12,140,3.85347
2013-03-12,168,3.852775
2013-03-12,196,3.852081
2013-03-12,224,3.851386
2013-03-12,252,3.850691
2013-03-12,280,3.849997
2013-03-12,308,3.849302
2013-03-12,336,3.848608
2013-03-12,672,3.840272
2013-03-12,1008,3.831936
2013-03-12,1344,3.823601
2013-03-12,1680,3.815265
2013-03-12,2016,3.806929
2013-03-12,2352,3.798594
2013-03-12,2688,3.790258
2013-03-12,3024,3.781923
2013-03-12,3360,3.773587
2013-03-13,28,3.856249
2013-03-13,56,3.855554
2013-03-13,84,3.854859
2013-03-13,112,3.854165
2013-03-13,140,3.85347
2013-03-13,168,3.852775
2013-03-13,196,3.852081
2013-03-13,224,3.851386
2013-03-13,252,3.850691
2013-03-13,280,3.849997
2013-03-13,308,3.849302
2013-03-13,336,3.848608
2013-03-13,672,3.840272
2013-03-13,1008,3.831936
2013-03-13,1344,3.823601
2013-03-13,1680,3.815265
2013-03-13,2016,3.806929
2013-03-13,2352,3.798594
2013-03-13,2688,3.790258
2013-03-13,3024,3.781923
2013-03-13,3360,3.773587
2013-03-14,28,3.856249
2013-03-14,56,3.855554
2013-03-14,84,3.854859
2013-03-14,112,3.854165
2013-03-14,140,3.85347
2013-03-14,168,3.852775
2013-03-14,196,3.852081
2013-03-14,224,3.851386
2013-03-14,252,3.850691
2013-03-14,280,3.849997
2013-03-14,308,3.849302
2013-03-14,336,3.848608
2013-03-14,672,3.840272
2013-03-14,1008,3.831936
2013-03-14,1344,3.823601
2013-03-14,1680,3.815265
2013-03-14,2016,3.806929
2013-03-14,2352,3.798594
2013-03-14,2688,3.790258
2013-03-14,3024,3.781923
2013-03-14,3360,3.773587
2013-03-15,28,3.856249
2013-03-15,56,3.855554
2013-03-15,84,3.854859
2013-03-15,112,3.854165
2013-03-15,140,3.85347
2013-03-15,168,3.852775
2013-03-15,196,3.852081
2013-03-15,224,3.851386
2013-03-15,252,3.850691
2013-03-15,280,3.849997
2013-03-15,308,3.849302
2013-03-15,336,3.848608
2013-03-15,672,3.840272
2013-03-15,1008,3.831936
2013-03-15,1344,3.823601
2013-03-15,1680,3.815265
2013-03-15,2016,3.806929
2013-03-15,2352,3.798594
2013-03-15,2688,3.790258
2013-03-15,3024,3.781923
2013-03-15,3360,3.773587
2013-03-19,28,3.856249
2013-03-19,56,3.855554
2013-03-19,84,3.854859
2013-03-19,112,3.854165
2013-03-19,140,3.85347
2013-03-19,168,3.852775
2013-03-19,196,3.852081
2013-03-19,224,3.851386
2013-03-19,252,3.850691
2013-03-19,280,3.849997
2013-03-19,308,3.849302
2013-03-19,336,3.848608
2013-03-19,672,3.840272
2013-03-19,1008,3.831936
2013-03-19,1344,3.823601
2013-03-19,1680,3.815265
2013-03-19,2016,3.806929
2013-03-19,2352,3.798594
2013-03-19,2688,3.790258
2013-03-19,3024,3.781923
2013-03-19,3360,3.773587
2013-03-20,28,3.856249
2013-03-20,56,3.855554
2013-03-20,84,3.854859
2013-03-20,112,3.854165
2013-03-20,140,3.85347
2013-03-20,168,3.852775
2013-03-20,196,3.852081
2013-03-20,224,3.851386
2013-03-20,252,3.850691
2013-03-20,280,3.849997
2013-03-20,308,3.849302
2013-03-20,336,3.848608
2013-03-20,672,3.840272
2013-03-20,1008,3.831936
2013-03-20,1344,3.823601
2013-03-20,1680,3.815265
2013-03-20,2016,3.806929
2013-03-20,2352,3.798594
2013-03-20,2688,3.790258
2013-03-20,3024,3.781923
2013-03-20,3360,3.773587
2013-03-21,28,3.856249
2013-03-21,56,3.855554
2013-03-21,84,3.854859
2013-03-21,112,3.854165
2013-03-21,140,3.85347
2013-03-21,168,3.852775
2013-03-21,196,3.852081
2013-03-21,224,3.851386
2013-03-21,252,3.850691
2013-03-21,280,3.849997
2013-03-21,308,3.849302
2013-03-21,336,3.848608
2013-03-21,672,3.840272
2013-03-21,1008,3.831936
2013-03-21,1344,3.823601
2013-03-21,1680,3.815265
2013-03-21,2016,3.806929
2013-03-21,2352,3.798594
2013-03-21,2688,3.790258
2013-03-21,3024,3.781923
2013-03-21,3360,3.773587
2013-03-22,28,3.856249
2013-03-22,56,3.855554
2013-03-22,84,3.854859
2013-03-22,112,3.854165
2013-03-22,140,3.85347
2013-03-22,168,3.852775
2013-03-22,196,3.852081
2013-03-22,224,3.851386
2013-03-22,252,3.850691
2013-03-22,280,3.849997
2013-03-22,308,3.849302
2013-03-22,336,3.848608
2013-03-22,672,3.840272
2013-03-22,1008,3.831936
2013-03-22,1344,3.823601
2013-03-22,1680,3.815265
2013-03-22,2016,3.806929
2013-03-22,2352,3.798594
2013-03-22,2688,3.790258
2013-03-22,3024,3.781923
2013-03-22,3360,3.773587
2013-03-25,28,3.856249
2013-03-25,56,3.855554
2013-03-25,84,3.854859
2013-03-25,112,3.854165
2013-03-25,140,3.85347
2013-03-25,168,3.852775
2013-03-25,196,3.852081
2013-03-25,224,3.851386
2013-03-25,252,3.850691
2013-03-25,280,3.849997
2013-03-25,308,3.849302
2013-03-25,336,3.848608
2013-03-25,672,3.840272
2013-03-25,1008,3.831936
2013-03-25,1344,3.823601
2013-03-25,1680,3.815265
2013-03-25,2016,3.806929
2013-03-25,2352,3.798594
2013-03-25,2688,3.790258
2013-03-25,3024,3.781923
2013-03-25,3360,3.773587
2013-03-26,28,3.856249
2013-03-26,56,3.855554
2013-03-26,84,3.854859
2013-03-26,112,3.854165
2013-03-26,140,3.85347
2013-03-26,168,3.852775
2013-03-26,196,3.852081
2013-03-26,224,3.851386
2013-03-26,252,3.850691
2013-03-26,280,3.849997
2013-03-26,308,3.849302
2013-03-26,336,3.848608
2013-03-26,672,3.840272
2013-03-26,1008,3.831936
2013-03-26,1344,3.823601
2013-03-26,1680,3.815265
2013-03-26,2016,3.806929
2013-03-26,2352,3.798594
2013-03-26,2688,3.790258
2013-03-26,3024,3.781923
2013-03-26,3360,3.773587
2013-03-27,28,3.856249
2013-03-27,56,3.855554
2013-03-27,84,3.854859
2013-03-27,112,3.854165
2013-03-27,140,3.85347
2013-03-27,168,3.852775
2013-03-27,196,3.852081
2013-03-27,224,3.851386
2013-03-27,252,3.850691
2013-03-27,280,3.849997
2013-03-27,308,3.849302
2013-03-27,336,3.848608
2013-03-27,672,3.840272
2013-03-27,1008,3.831936
2013-03-27,1344,3.823601
2013-03-27,1680,3.815265
2013-03-27,2016,3.806929
2013-03-27,2352,3.798594
2013-03-27,2688,3.790258
2013-03-27,3024,3.781923
2013-03-27,3360,3.773587
2013-04-01,28,3.856249
2013-04-01,56,3.855554
2013-04-01,84,3.854859
2013-04-01,112,3.854165
2013-04-01,140,3.85347
2013-04-01,168,3.852775
2013-04-01,196,3.852081
2013-04-01,224,3.851386
2013-04-01,252,3.850691
2013-04-01,280,3.849997
2013-04-01,308,3.849302
2013-04-01,336,3.848608
2013-04-01,672,3.840272
2013-04-01,1008,3.831936
2013-04-01,1344,3.823601
2013-04-01,1680,3.815265
2013-04-01,2016,3.806929
2013-04-01,2352,3.798594
2013-04-01,2688,3.790258
2013-04-01,3024,3.781923
2013-04-01,3360,3.773587
2013-04-02,28,3.856249
2013-04-02,56,3.855554
2013-04-02,84,3.854859
2013-04-02,112,3.854165
2013-04-02,140,3.85347
2013-04-02,168,3.852775
2013-04-02,196,3.852081
2013-04-02,224,3.851386
2013-04-02,252,3.850691
2013-04-02,280,3.849997
2013-04-02,308,3.849302
2013-04-02,336,3.848608
2013-04-02,672,3.840272
2013-04-02,1008,3.831936
2013-04-02,1344,3.823601
2013-04-02,1680,3.815265
2013-04-02,2016,3.806929
2013-04-02,2352,3.798594
2013-04-02,2688,3.790258
2013-04-02,3024,3.781923
2013-04-02,3360,3.773587
2013-04-03,28,3.856249
2013-04-03,56,3.855554
2013-04-03,84,3.854859
2013-04-03,112,3.854165
2013-04-03,140,3.85347
2013-04-03,168,3.852775
2013-04-03,196,3.852081
2013-04-03,224,3.851386
2013-04-03,252,3.850691
2013-04-03,280,3.849997
2013-04-03,308,3.849302
2013-04-03,336,3.848608
2013-04-03,672,3.840272
2013-04-03,1008,3.831936
2013-04-03,1344,3.823601
2013-04-03,1680,3.815265
2013-04-03,2016,3.806929
2013-04-03,2352,3.798594
2013-04-03,2688,3.790258
2013-04-03,3024,3.781923
2013-04-03,3360,3.773587
2013-04-04,28,3.856249
2013-04-04,56,3.855554
2013-04-04,84,3.854859
2013-04-04,112,3.854165
2013-04-04,140,3.85347
2013-04-04,168,3.852775
2013-04-04,196,3.852081
2013-04-04,224,3.851386
2013-04-04,252,3.850691
2013-04-04,280,3.849997
2013-04-04,308,3.849302
2013-04-04,336,3.848608
2013-04-04,672,3.840272
2013-04-04,1008,3.831936
2013-04-04,1344,3.823601
2013-04-04,1680,3.815265
2013-04-04,2016,3.806929
2013-04-04,2352,3.798594
2013-04-04,2688,3.790258
2013-04-04,3024,3.781923
2013-04-04,3360,3.773587
2013-04-05,28,3.856249
2013-04-05,56,3.855554
2013-04-05,84,3.854859
2013-04-05,112,3.854165
2013-04-05,140,3.85347
2013-04-05,168,3.852775
2013-04-05,196,3.852081
2013-04-05,224,3.851386
2013-04-05,252,3.850691
2013-04-05,280,3.849997
2013-04-05,308,3.849302
2013-04-05,336,3.848608
2013-04-05,672,3.840272
2013-04-05,1008,3.831936
2013-04-05,1344,3.823601
2013-04-05,1680,3.815265
2013-04-05,2016,3.806929
2013-04-05,2352,3.798594
2013-04-05,2688,3.790258
2013-04-05,3024,3.781923
2013-04-05,3360,3.773587
2013-04-08,28,3.856249
2013-04-08,56,3.855554
2013-04-08,84,3.854859
2013-04-08,112,3.854165
2013-04-08,140,3.85347
2013-04-08,168,3.852775
2013-04-08,196,3.852081
2013-04-08,224,3.851386
2013-04-08,252,3.850691
2013-04-08,280,3.849997
2013-04-08,308,3.849302
2013-04-08,336,3.848608
2013-04-08,672,3.840272
2013-04-08,1008,3.831936
2013-04-08,1344,3.823601
2013-04-08,1680,3.815265
2013-04-08,2016,3.806929
2013-04-08,2352,3.798594
2013-04-08,2688,3.790258
2013-04-08,3024,3.781923
2013-04-08,3360,3.773587
2013-04-09,28,3.856249
2013-04-09,56,3.855554
2013-04-09,84,3.854859
2013-04-09,112,3.854165
2013-04-09,140,3.85347
2013-04-09,168,3.852775
2013-04-09,196,3.852081
2013-04-09,224,3.851386
2013-04-09,252,3.850691
2013-04-09,280,3.849997
2013-04-09,308,3.849302
2013-04-09,336,3.848608
2013-04-09,672,3.840272
2013-04-09,1008,3.831936
2013-04-09,1344,3.823601
2013-04-09,1680,3.815265
2013-04-09,2016,3.806929
2013-04-09,2352,3.798594
2013-04-09,2688,3.790258
2013-04-09,3024,3.781923
2013-04-09,3360,3.773587
2013-04-10,28,3.856249
2013-04-10,56,3.855554
2013-04-10,84,3.854859
2013-04-10,112,3.854165
2013-04-10,140,3.85347
2013-04-10,168,3.852775
2013-04-10,196,3.852081
2013-04-10,224,3.851386
2013-04-10,252,3.850691
2013-04-10,280,3.849997
2013-04-10,308,3.849302
2013-04-10,336,3.848608
2013-04-10,672,3.840272
2013-04-10,1008,3.831936
2013-04-10,1344,3.823601
2013-04-10,1680,3.815265
2013-04-10,2016,3.806929
2013-04-10,2352,3.798594
2013-04-10,2688,3.790258
2013-04-10,3024,3.781923
2013-04-10,3360,3.773587
2013-04-11,28,3.856249
2013-04-11,56,3.855554
2013-04-11,84,3.854859
2013-04-11,112,3.854165
2013-04-11,140,3.85347
2013-04-11,168,3.852775
2013-04-11,196,3.852081
2013-04-11,224,3.851386
2013-04-11,252,3.850691
2013-04-11,280,3.849997
2013-04-11,308,3.849302
2013-04-11,336,3.848608
2013-04-11,672,3.840272
2013-04-11,1008,3.831936
2013-04-11,1344,3.823601
2013-04-11,1680,3.815265
2013-04-11,2016,3.806929
2013-04-11,2352,3.798594
2013-04-11,2688,3.790258
2013-04-11,3024,3.781923
2013-04-11,3360,3.773587
2013-04-12,28,3.856249
2013-04-12,56,3.855554
2013-04-12,84,3.854859
2013-04-12,112,3.854165
2013-04-12,140,3.85347
2013-04-12,168,3.852775
2013-04-12,196,3.852081
2013-04-12,224,3.851386
2013-04-12,252,3.850691
2013-04-12,280,3.849997
2013-04-12,308,3.849302
2013-04-12,336,3.848608
2013-04-12,672,3.840272
2013-04-12,1008,3.831936
2013-04-12,1344,3.823601
2013-04-12,1680,3.815265
2013-04-12,2016,3.806929
2013-04-12,2352,3.798594
2013-04-12,2688,3.790258
2013-04-12,3024,3.781923
2013-04-12,3360,3.773587
2013-04-15,28,3.856249
2013-04-15,56,3.855554
2013-04-15,84,3.854859
2013-04-15,112,3.854165
2013-04-15,140,3.85347
2013-04-15,168,3.852775
2013-04-15,196,3.852081
2013-04-15,224,3.851386
2013-04-15,252,3.850691
2013-04-15,280,3.849997
2013-04-15,308,3.849302
2013-04-15,336,3.848608
2013-04-15,672,3.840272
2013-04-15,1008,3.831936
2013-04-15,1344,3.823601
2013-04-15,1680,3.815265
2013-04-15,2016,3.806929
2013-04-15,2352,3.798594
2013-04-15,2688,3.790258
2013-04-15,3024,3.781923
2013-04-15,3360,3.773587
2013-04-16,28,3.856249
2013-04-16,56,3.855554
2013-04-16,84,3.854859
2013-04-16,112,3.854165
2013-04-16,140,3.85347
2013-04-16,168,3.852775
2013-04-16,196,3.852081
2013-04-16,224,3.851386
2013-04-16,252,3.850691
2013-04-16,280,3.849997
2013-04-16,308,3.849302
2013-04-16,336,3.848608
2013-04-16,672,3.840272
2013-04-16,1008,3.831936
2013-04-16,1344,3.823601
2013-04-16,1680,3.815265
2013-04-16,2016,3.806929
2013-04-16,2352,3.798594
2013-04-16,2688,3.790258
2013-04-16,3024,3.781923
2013-04-16,3360,3.773587
2013-04-17,28,3.856249
2013-04-17,56,3.855554
2013-04-17,84,3.854859
2013-04-17,112,3.854165
2013-04-17,140,3.85347
2013-04-17,168,3.852775
2013-04-17,196,3.852081
2013-04-17,224,3.851386
2013-04-17,252,3.850691
2013-04-17,280,3.849997
2013-04-17,308,3.849302
2013-04-17,336,3.848608
2013-04-17,672,3.840272
2013-04-17,1008,3.831936
2013-04-17,1344,3.823601
2013-04-17,1680,3.815265
2013-04-17,2016,3.806929
2013-04-17,2352,3.798594
2013-04-17,2688,3.790258
2013-04-17,3024,3.781923
2013-04-17,3360,3.773587
2013-04-18,28,3.856249
2013-04-18,56,3.855554
2013-04-18,84,3.854859
2013-04-18,112,3.854165
2013-04-18,140,3.85347
2013-04-18,168,3.852775
2013-04-18,196,3.852081
2013-04-18,224,3.851386
2013-04-18,252,3.850691
2013-04-18,280,3.849997
2013-04-18,308,3.849302
2013-04-18,336,3.848608
2013-04-18,672,3.840272
2013-04-18,1008,3.831936
2013-04-18,1344,3.823601
2013-04-18,1680,3.815265
2013-04-18,2016,3.806929
2013-04-18,2352,3.798594
2013-04-18,2688,3.790258
2013-04-18,3024,3.781923
2013-04-18,3360,3.773587
2013-04-19,28,3.856249
2013-04-19,56,3.855554
2013-04-19,84,3.854859
2013-04-19,112,3.854165
2013-04-19,140,3.85347
2013-04-19,168,3.852775
2013-04-19,196,3.852081
2013-04-19,224,3.851386
2013-04-19,252,3.850691
2013-04-19,280,3.849997
2013-04-19,308,3.849302
2013-04-19,336,3.848608
2013-04-19,672,3.840272
2013-04-19,1008,3.831936
2013-04-19,1344,3.823601
2013-04-19,1680,3.815265
2013-04-19,2016,3.806929
2013-04-19,2352,3.798594
2013-04-19,2688,3.790258
2013-04-19,3024,3.781923
2013-04-19,3360,3.773587
2013-04-22,28,3.856249
2013-04-22,56,3.855554
2013-04-22,84,3.854859
2013-04-22,112,3.854165
2013-04-22,140,3.85347
2013-04-22,168,3.852775
2013-04-22,196,3.852081
2013-04-22,224,3.851386
2013-04-22,252,3.850691
2013-04-22,280,3.849997
2013-04-22,308,3.849302
2013-04-22,336,3.848608
2013-04-22,672,3.840272
2013-04-22,1008,3.831936
2013-04-22,1344,3.823601
2013-04-22,1680,3.815265
2013-04-22,2016,3.806929
2013-04-22,2352,3.798594
2013-04-22,2688,3.790258
2013-04-22,3024,3.781923
2013-04-22,3360,3.773587
2013-04-23,28,3.856249
2013-04-23,56,3.855554
2013-04-23,84,3.854859
2013-04-23,112,3.854165
2013-04-23,140,3.85347
2013-04-23,168,3.852775
2013-04-23,196,3.852081
2013-04-23,224,3.851386
2013-04-23,252,3.850691
2013-04-23,280,3.849997
2013-04-23,308,3.849302
2013-04-23,336,3.848608
2013-04-23,672,3.840272
2013-04-23,1008,3.831936
2013-04-23,1344,3.823601
2013-04-23,1680,3.815265
2013-04-23,2016,3.806929
2013-04-23,2352,3.798594
2013-04-23,2688,3.790258
2013-04-23,3024,3.781923
2013-04-23,3360,3.773587
2013-04-24,28,3.856249
2013-04-24,56,3.855554
2013-04-24,84,3.854859
2013-04-24,112,3.854165
2013-04-24,140,3.85347
2013-04-24,168,3.852775
2013-04-24,196,3.852081
2013-04-24,224,3.851386
2013-04-24,252,3.850691
2013-04-24,280,3.849997
2013-04-24,308,3.849302
2013-04-24,336,3.848608
2013-04-24,672,3.840272
2013-04-24,1008,3.831936
2013-04-24,1344,3.823601
2013-04-24,1680,3.815265
2013-04-24,2016,3.806929
2013-04-24,2352,3.798594
2013-04-24,2688,3.790258
2013-04-24,3024,3.781923
2013-04-24,3360,3.773587
2013-04-25,28,3.856249
2013-04-25,56,3.855554
2013-04-25,84,3.854859
2013-04-25,112,3.854165
2013-04-25,140,3.85347
2013-04-25,168,3.852775
2013-04-25,196,3.852081
2013-04-25,224,3.851386
2013-04-25,252,3.850691
2013-04-25,280,3.849997
2013-04-25,308,3.849302
2013-04-25,336,3.848608
2013-04-25,672,3.840272
2013-04-25,1008,3.831936
2013-04-25,1344,3.823601
2013-04-25,1680,3.815265
2013-04-25,2016,3.806929
2013-04-25,2352,3.798594
2013-04-25,2688,3.790258
2013-04-25,3024,3.781923
2013-04-25,3360,3.773587
2013-04-26,28,3.856249
2013-04-26,56,3.855554
2013-04-26,84,3.854859
2013-04-26,112,3.854165
2013-04-26,140,3.85347
2013-04-26,168,3.852775
2013-04-26,196,3.852081
2013-04-26,224,3.851386
2013-04-26,252,3.850691
2013-04-26,280,3.849997
2013-04-26,308,3.849302
2013-04-26,336,3.848608
2013-04-26,672,3.840272
2013-04-26,1008,3.831936
2013-04-26,1344,3.823601
2013-04-26,1680,3.815265
2013-04-26,2016,3.806929
2013-04-26,2352,3.798594
2013-04-26,2688,3.790258
2013-04-26,3024,3.781923
2013-04-26,3360,3.773587
2013-04-29,28,3.856249
2013-04-29,56,3.855554
2013-04-29,84,3.854859
2013-04-29,112,3.854165
2013-04-29,140,3.85347
2013-04-29,168,3.852775
2013-04-29,196,3.852081
2013-04-29,224,3.851386
2013-04-29,252,3.850691
2013-04-29,280,3.849997
2013-04-29,308,3.849302
2013-04-29,336,3.848608
2013-04-29,672,3.840272
2013-04-29,1008,3.831936
2013-04-29,1344,3.823601
2013-04-29,1680,3.815265
2013-04-29,2016,3.806929
2013-04-29,2352,3.798594
2013-04-29,2688,3.790258
2013-04-29,3024,3.781923
2013-04-29,3360,3.773587
2013-04-30,28,3.856249
2013-04-30,56,3.855554
2013-04-30,84,3.854859
2013-04-30,112,3.854165
2013-04-30,140,3.85347
2013-04-30,168,3.852775
2013-04-30,196,3.852081
2013-04-30,224,3.851386
2013-04-30,252,3.850691
2013-04-30,280,3.849997
2013-04-30,308,3.849302
2013-04-30,336,3.848608
2013-04-30,672,3.840272
2013-04-30,1008,3.831936
2013-04-30,1344,3.823601
2013-04-30,1680,3.815265
2013-04-30,2016,3.806929
2013-04-30,2352,3.798594
2013-04-30,2688,3.790258
2013-04-30,3024,3.781923
2013-04-30,3360,3.773587
2013-05-02,28,3.856249
2013-05-02,56,3.855554
2013-05-02,84,3.854859
2013-05-02,112,3.854165
2013-05-02,140,3.85347
2013-05-02,168,3.852775
2013-05-02,196,3.852081
2013-05-02,224,3.851386
2013-05-02,252,3.850691
2013-05-02,280,3.849997
2013-05-02,308,3.849302
2013-05-02,336,3.848608
2013-05-02,672,3.840272
2013-05-02,1008,3.831936
2013-05-02,1344,3.823601
2013-05-02,1680,3.815265
2013-05-02,2016,3.806929
2013-05-02,2352,3.798594
2013-05-02,2688,3.790258
2013-05-02,3024,3.781923
2013-05-02,3360,3.773587
2013-05-03,28,3.856249
2013-05-03,56,3.855554
2013-05-03,84,3.854859
2013-05-03,112,3.854165
2013-05-03,140,3.85347
2013-05-03,168,3.852775
2013-05-03,196,3.852081
2013-05-03,224,3.851386
2013-05-03,252,3.850691
2013-05-03,280,3.849997
2013-05-03,308,3.849302
2013-05-03,336,3.848608
2013-05-03,672,3.840272
2013-05-03,1008,3.831936
2013-05-03,1344,3.823601
2013-05-03,1680,3.815265
2013-05-03,2016,3.806929
2013-05-03,2352,3.798594
2013-05-03,2688,3.790258
2013-05-03,3024,3.781923
2013-05-03,3360,3.773587
2013-05-06,28,3.856249
2013-05-06,56,3.855554
2013-05-06,84,3.854859
2013-05-06,112,3.854165
2013-05-06,140,3.85347
2013-05-06,168,3.852775
2013-05-06,196,3.852081
2013-05-06,224,3.851386
2013-05-06,252,3.850691
2013-05-06,280,3.849997
2013-05-06,308,3.849302
2013-05-06,336,3.848608
2013-05-06,672,3.840272
2013-05-06,1008,3.831936
2013-05-06,1344,3.823601
2013-05-06,1680,3.815265
2013-05-06,2016,3.806929
2013-05-06,2352,3.798594
2013-05-06,2688,3.790258
2013-05-06,3024,3.781923
2013-05-06,3360,3.773587
2013-05-07,28,3.856249
2013-05-07,56,3.855554
2013-05-07,84,3.854859
2013-05-07,112,3.854165
2013-05-07,140,3.85347
2013-05-07,168,3.852775
2013-05-07,196,3.852081
2013-05-07,224,3.851386
2013-05-07,252,3.850691
2013-05-07,280,3.849997
2013-05-07,308,3.849302
2013-05-07,336,3.848608
2013-05-07,672,3.840272
2013-05-07,1008,3.831936
2013-05-07,1344,3.823601
2013-05-07,1680,3.815265
2013-05-07,2016,3.806929
2013-05-07,2352,3.798594
2013-05-07,2688,3.790258
2013-05-07,3024,3.781923
2013-05-07,3360,3.773587
2013-05-08,28,3.856249
2013-05-08,56,3.855554
2013-05-08,84,3.854859
2013-05-08,112,3.854165
2013-05-08,140,3.85347
2013-05-08,168,3.852775
2013-05-08,196,3.852081
2013-05-08,224,3.851386
2013-05-08,252,3.850691
2013-05-08,280,3.849997
2013-05-08,308,3.849302
2013-05-08,336,3.848608
2013-05-08,672,3.840272
2013-05-08,1008,3.831936
2013-05-08,1344,3.823601
2013-05-08,1680,3.815265
2013-05-08,2016,3.806929
2013-05-08,2352,3.798594
2013-05-08,2688,3.790258
2013-05-08,3024,3.781923
2013-05-08,3360,3.773587
2013-05-09,28,3.856249
2013-05-09,56,3.855554
2013-05-09,84,3.854859
2013-05-09,112,3.854165
2013-05-09,140,3.85347
2013-05-09,168,3.852775
2013-05-09,196,3.852081
2013-05-09,224,3.851386
2013-05-09,252,3.850691
2013-05-09,280,3.849997
2013-05-09,308,3.849302
2013-05-09,336,3.848608
2013-05-09,672,3.840272
2013-05-09,1008,3.831936
2013-05-09,1344,3.823601
2013-05-09,1680,3.815265
2013-05-09,2016,3.806929
2013-05-09,2352,3.798594
2013-05-09,2688,3.790258
2013-05-09,3024,3.781923
2013-05-09,3360,3.773587
2013-05-10,28,3.856249
2013-05-10,56,3.855554
2013-05-10,84,3.854859
2013-05-10,112,3.854165
2013-05-10,140,3.85347
2013-05-10,168,3.852775
2013-05-10,196,3.852081
2013-05-10,224,3.851386
2013-05-10,252,3.850691
2013-05-10,280,3.849997
2013-05-10,308,3.849302
2013-05-10,336,3.848608
2013-05-10,672,3.840272
2013-05-10,1008,3.831936
2013-05-10,1344,3.823601
2013-05-10,1680,3.815265
2013-05-10,2016,3.806929
2013-05-10,2352,3.798594
2013-05-10,2688,3.790258
2013-05-10,3024,3.781923
2013-05-10,3360,3.773587
2013-05-13,28,3.856249
2013-05-13,56,3.855554
2013-05-13,84,3.854859
2013-05-13,112,3.854165
2013-05-13,140,3.85347
2013-05-13,168,3.852775
2013-05-13,196,3.852081
2013-05-13,224,3.851386
2013-05-13,252,3.850691
2013-05-13,280,3.849997
2013-05-13,308,3.849302
2013-05-13,336,3.848608
